"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1000000US210670020021001","Block 1001, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","57","45","12",
"1000000US210670020021002","Block 1002, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","41","41","0",
"1000000US210670020021003","Block 1003, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","22","22","0",
"1000000US210670020021004","Block 1004, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","18","18","0",
"1000000US210670020021005","Block 1005, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","180","156","24",
"1000000US210670020021006","Block 1006, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","7","7","0",
"1000000US210670020021007","Block 1007, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","91","83","8",
"1000000US210670020021008","Block 1008, Block Group 1, Census Tract 20.02, Fayette County, Kentucky","1","1","0",
"1000000US210670020022000","Block 2000, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","0","0","0",
"1000000US210670020022001","Block 2001, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","58","58","0",
"1000000US210670020022002","Block 2002, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","18","18","0",
"1000000US210670020022003","Block 2003, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","21","21","0",
"1000000US210670020022004","Block 2004, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","18","18","0",
"1000000US210670020022005","Block 2005, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","112","112","0",
"1000000US210670020022006","Block 2006, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","18","18","0",
"1000000US210670020022007","Block 2007, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","19","14","5",
"1000000US210670020022008","Block 2008, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","38","34","4",
"1000000US210670020022009","Block 2009, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","36","36","0",
"1000000US210670020022010","Block 2010, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","96","80","16",
"1000000US210670020022011","Block 2011, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","58","58","0",
"1000000US210670020022012","Block 2012, Block Group 2, Census Tract 20.02, Fayette County, Kentucky","4","4","0",
"1000000US210670022001000","Block 1000, Block Group 1, Census Tract 22, Fayette County, Kentucky","31","26","5",
"1000000US210670022001001","Block 1001, Block Group 1, Census Tract 22, Fayette County, Kentucky","31","31","0",
"1000000US210670022001002","Block 1002, Block Group 1, Census Tract 22, Fayette County, Kentucky","23","22","1",
"1000000US210670022001003","Block 1003, Block Group 1, Census Tract 22, Fayette County, Kentucky","49","41","8",
"1000000US210670022001004","Block 1004, Block Group 1, Census Tract 22, Fayette County, Kentucky","55","55","0",
"1000000US210670022001005","Block 1005, Block Group 1, Census Tract 22, Fayette County, Kentucky","53","48","5",
"1000000US210670022001006","Block 1006, Block Group 1, Census Tract 22, Fayette County, Kentucky","24","21","3",
"1000000US210670022001007","Block 1007, Block Group 1, Census Tract 22, Fayette County, Kentucky","22","15","7",
"1000000US210670022001008","Block 1008, Block Group 1, Census Tract 22, Fayette County, Kentucky","17","15","2",
"1000000US210670022001009","Block 1009, Block Group 1, Census Tract 22, Fayette County, Kentucky","31","31","0",
"1000000US210670022001010","Block 1010, Block Group 1, Census Tract 22, Fayette County, Kentucky","0","0","0",
"1000000US210670022001011","Block 1011, Block Group 1, Census Tract 22, Fayette County, Kentucky","0","0","0",
"1000000US210670022002000","Block 2000, Block Group 2, Census Tract 22, Fayette County, Kentucky","0","0","0",
"1000000US210670022002001","Block 2001, Block Group 2, Census Tract 22, Fayette County, Kentucky","215","181","34",
"1000000US210670022002002","Block 2002, Block Group 2, Census Tract 22, Fayette County, Kentucky","16","13","3",
"1000000US210670022002003","Block 2003, Block Group 2, Census Tract 22, Fayette County, Kentucky","133","117","16",
"1000000US210670022002004","Block 2004, Block Group 2, Census Tract 22, Fayette County, Kentucky","25","25","0",
"1000000US210670022002005","Block 2005, Block Group 2, Census Tract 22, Fayette County, Kentucky","1","1","0",
"1000000US210670022002006","Block 2006, Block Group 2, Census Tract 22, Fayette County, Kentucky","4","4","0",
"1000000US210670022002007","Block 2007, Block Group 2, Census Tract 22, Fayette County, Kentucky","66","32","34",
"1000000US210670022002008","Block 2008, Block Group 2, Census Tract 22, Fayette County, Kentucky","34","31","3",
"1000000US210670022002009","Block 2009, Block Group 2, Census Tract 22, Fayette County, Kentucky","42","41","1",
"1000000US210670022002010","Block 2010, Block Group 2, Census Tract 22, Fayette County, Kentucky","9","9","0",
"1000000US210670023021000","Block 1000, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","36","19","17",
"1000000US210670023021001","Block 1001, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","218","197","21",
"1000000US210670023021002","Block 1002, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","79","73","6",
"1000000US210670023021003","Block 1003, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","73","62","11",
"1000000US210670023021004","Block 1004, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","8","8","0",
"1000000US210670023021005","Block 1005, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","117","108","9",
"1000000US210670023021006","Block 1006, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","44","44","0",
"1000000US210670023021007","Block 1007, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","21","18","3",
"1000000US210670023021008","Block 1008, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","55","45","10",
"1000000US210670023021009","Block 1009, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","17","17","0",
"1000000US210670023021010","Block 1010, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","298","292","6",
"1000000US210670023021011","Block 1011, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","14","14","0",
"1000000US210670023021012","Block 1012, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","21","21","0",
"1000000US210670023021013","Block 1013, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","30","30","0",
"1000000US210670023021014","Block 1014, Block Group 1, Census Tract 23.02, Fayette County, Kentucky","21","21","0",
"1000000US210670023022000","Block 2000, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","104","104","0",
"1000000US210670023022001","Block 2001, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","13","13","0",
"1000000US210670023022002","Block 2002, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","43","33","10",
"1000000US210670023022003","Block 2003, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","13","2","11",
"1000000US210670023022004","Block 2004, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","6","6","0",
"1000000US210670023022005","Block 2005, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","6","6","0",
"1000000US210670023022006","Block 2006, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","456","416","40",
"1000000US210670023022007","Block 2007, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","69","63","6",
"1000000US210670023022008","Block 2008, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","127","104","23",
"1000000US210670023022009","Block 2009, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","0","0","0",
"1000000US210670023022010","Block 2010, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","0","0","0",
"1000000US210670023022011","Block 2011, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","0","0","0",
"1000000US210670023022012","Block 2012, Block Group 2, Census Tract 23.02, Fayette County, Kentucky","17","17","0",
"1000000US210670023023000","Block 3000, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","199","184","15",
"1000000US210670023023001","Block 3001, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","18","18","0",
"1000000US210670023023002","Block 3002, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","175","168","7",
"1000000US210670023023003","Block 3003, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","104","91","13",
"1000000US210670023023004","Block 3004, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","0","0","0",
"1000000US210670023023005","Block 3005, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","84","80","4",
"1000000US210670023023006","Block 3006, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","218","189","29",
"1000000US210670023023007","Block 3007, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","72","72","0",
"1000000US210670023023008","Block 3008, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","84","73","11",
"1000000US210670023023009","Block 3009, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","84","71","13",
"1000000US210670023023010","Block 3010, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","1","0","1",
"1000000US210670023023011","Block 3011, Block Group 3, Census Tract 23.02, Fayette County, Kentucky","61","59","2",
"1000000US210670023031000","Block 1000, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023031001","Block 1001, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","40","40","0",
"1000000US210670023031002","Block 1002, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","13","3","10",
"1000000US210670023031003","Block 1003, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","13","13","0",
"1000000US210670023031004","Block 1004, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","143","123","20",
"1000000US210670023031005","Block 1005, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","13","10","3",
"1000000US210670023031006","Block 1006, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","59","59","0",
"1000000US210670023031007","Block 1007, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","11","11","0",
"1000000US210670023031008","Block 1008, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023031009","Block 1009, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023031010","Block 1010, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023031011","Block 1011, Block Group 1, Census Tract 23.03, Fayette County, Kentucky","413","313","100",
"1000000US210670023032000","Block 2000, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023032001","Block 2001, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","235","187","48",
"1000000US210670023032002","Block 2002, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023032003","Block 2003, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023032004","Block 2004, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023032005","Block 2005, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","38","35","3",
"1000000US210670023032006","Block 2006, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023032007","Block 2007, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023032008","Block 2008, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023032009","Block 2009, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","189","155","34",
"1000000US210670023032010","Block 2010, Block Group 2, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023033000","Block 3000, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","68","68","0",
"1000000US210670023033001","Block 3001, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","27","25","2",
"1000000US210670023033002","Block 3002, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","255","241","14",
"1000000US210670023033003","Block 3003, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023033004","Block 3004, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","133","131","2",
"1000000US210670023033005","Block 3005, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","14","13","1",
"1000000US210670023033006","Block 3006, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","84","74","10",
"1000000US210670023033007","Block 3007, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","27","27","0",
"1000000US210670023033008","Block 3008, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","10","6","4",
"1000000US210670023033009","Block 3009, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023033010","Block 3010, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023033011","Block 3011, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023033012","Block 3012, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","66","66","0",
"1000000US210670023033013","Block 3013, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","39","39","0",
"1000000US210670023033014","Block 3014, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","16","8","8",
"1000000US210670023033015","Block 3015, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","6","6","0",
"1000000US210670023033016","Block 3016, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
"1000000US210670023033017","Block 3017, Block Group 3, Census Tract 23.03, Fayette County, Kentucky","0","0","0",
